class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,domain_score,normalized_domain_score,diversity_score,normalized_diversity_score,final_score,selected_rank,feature_backbone,selection_method
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt11_seed2863979856642231581_00001_.txt,0.8144081,0.679241955280304,0.14238780736923218,0.726780354976654,0.703011155128479,42,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,0.7719224,0.39227283000946045,0.16258154809474945,1.0,0.6961364150047302,43,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt01_seed8405459850218441738_00001_.txt,0.81286204,0.6687989830970764,0.1319994330406189,0.8705888390541077,0.769693911075592,44,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,0.7809075,0.45296257734298706,0.1384400725364685,1.0,0.7264813184738159,45,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,0.81641793,0.692817211151123,0.12033665925264359,0.9246010184288025,0.8087091445922852,46,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.txt,0.79998016,0.5817885398864746,0.12291889637708664,1.0,0.7908942699432373,47,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt11_seed206838758213239619_00001_.txt,0.80192244,0.5949075818061829,0.12175650894641876,1.0,0.797453761100769,48,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.txt,0.79988015,0.5811129808425903,0.11963118612766266,0.9913425445556641,0.7862277626991272,49,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,0.7902266,0.5159080624580383,0.11990156024694443,1.0,0.7579540014266968,50,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.txt,0.85282254,1.0,0.0,0.0,1.0,1,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt06_seed8213615881074998392_00001_.txt,0.83364296,0.8139141798019409,0.6646033525466919,0.9249001145362854,0.8694071769714355,2,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.png,D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt11_seed3073386136026472136_00001_.txt,0.8048113,0.5341810584068298,0.6312617659568787,0.9371786117553711,0.7356798648834229,3,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.txt,0.8136326,0.619767963886261,0.5666418671607971,0.8442053198814392,0.7319866418838501,4,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt07_seed6663157860448159474_00001_.txt,0.8096407,0.5810374021530151,0.5644232034683228,0.9074240922927856,0.7442307472229004,5,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.txt,0.8107624,0.5919204354286194,0.5415185689926147,0.8483222723007202,0.7201213836669922,6,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt02_seed3369399552383946525_00001_.txt,0.8127001,0.6107204556465149,0.5142509937286377,0.7779625654220581,0.6943415403366089,7,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.png,D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001234_prompt06_seed2297655403931883094_00001_.txt,0.83380234,0.8154605627059937,0.4282273054122925,0.613306999206543,0.7143837809562683,8,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.png,D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt06_seed1585830868003704169_00001_.txt,0.8253064,0.7330306172370911,0.4157087206840515,0.6259278655052185,0.6794792413711548,9,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,0.8146686,0.629819393157959,0.449299156665802,0.7205119132995605,0.6751656532287598,10,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.txt,0.78748494,0.3660757839679718,0.5319517254829407,0.9217625260353088,0.6439191699028015,11,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt01_seed9194736919357923741_00001_.txt,0.7941263,0.4305118918418884,0.49487122893333435,0.8314752578735352,0.6309936046600342,12,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.png,D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000387_prompt01_seed7348901472624640132_00001_.txt,0.7729158,0.22472158074378967,0.564083456993103,1.0,0.6123607754707336,13,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,0.8073941,0.5592400431632996,0.3985760807991028,0.7032430768013,0.6312415599822998,14,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.txt,0.7986041,0.47395676374435425,0.4218611717224121,0.771879255771637,0.6229180097579956,15,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.txt,0.7997713,0.48528164625167847,0.4155363440513611,0.7536948919296265,0.6194882392883301,16,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,0.79527116,0.4416199028491974,0.4263942837715149,0.7849122881889343,0.613266110420227,17,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt01_seed4842222321738580831_00001_.txt,0.8336174,0.813666045665741,0.2958770990371704,0.4096652567386627,0.611665666103363,18,lpips_alex,Greedy Farthest Point Sampling with Quality Score
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/final_ours_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,0.78763384,0.36752039194107056,0.4282605051994324,0.7902778387069702,0.5788991451263428,19,lpips_alex,Greedy Farthest Point Sampling with Quality Score
