class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,selected_rank,selection_method,seed
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt05_seed2080949362416037335_00001_.txt,14,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt01_seed364611088577104860_00001_.txt,15,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.png,D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt02_seed1327742821513722596_00001_.txt,16,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000450_prompt08_seed1529932453293278634_00001_.txt,17,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000102_prompt10_seed4863128491198795118_00001_.txt,18,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001110_prompt03_seed1159163098349168358_00001_.txt,19,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt03_seed254483496191201012_00001_.txt,20,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt01_seed8506937678812907797_00001_.txt,21,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt11_seed1324283065016723903_00001_.txt,22,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000730_prompt12_seed2607311422757445513_00001_.txt,23,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt08_seed4021736727302820252_00001_.txt,24,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt04_seed8767094390006542121_00001_.txt,25,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.png,D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001774_prompt03_seed94559142635756015_00001_.txt,26,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,27,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.png,D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000530_prompt09_seed1858773759846305126_00001_.txt,28,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.png,D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000326_prompt09_seed4042359884927428582_00001_.txt,29,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt06_seed4265505051957331904_00001_.txt,30,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt09_seed7905433574685631103_00001_.txt,31,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt07_seed3915953472814898110_00001_.txt,32,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000432_prompt08_seed8670404041863031239_00001_.txt,33,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt04_seed5854375219520536670_00001_.txt,34,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.txt,35,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.txt,36,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000114_prompt01_seed5128914002661952602_00001_.txt,37,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt01_seed8969677769122813837_00001_.txt,38,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt11_seed7547274432202650105_00001_.txt,39,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt06_seed5657402456002464088_00001_.txt,40,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000103_prompt08_seed5966727046236216112_00001_.txt,41,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000479_prompt08_seed4215758701326320658_00001_.txt,42,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt02_seed236918139283294030_00001_.txt,43,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000096_prompt07_seed3653854338827434968_00001_.txt,44,class_balanced_random_sampling,42
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/random_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.png,/root/autodl-tmp/road_damage_exp/screening/random_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt07_seed1161354890612500597_00001_.txt,45,class_balanced_random_sampling,42
